doc_id,token_id,token,pos
d3058,5,Heat,NOUN
d3058,6,Pump,PROPN
d3058,7,-,PUNCT
d3058,8,Dual,ADJ
d3058,9,-,PUNCT
d3058,10,fuel,NOUN
d3058,11,heat,NOUN
d3058,12,pump,NOUN
d3059,1,Install,VERB
d3059,2,High,ADJ
d3059,3,-,PUNCT
d3059,4,Efficiency,NOUN
d3059,5,Heat,NOUN
d3059,6,Pump,PROPN
d3059,7,-,PUNCT
d3059,8,Water,PROPN
d3059,9,-,PUNCT
d3059,10,source,NOUN
d3059,11,heat,NOUN
d3059,12,pump,NOUN
d3060,1,Install,VERB
d3060,2,High,ADJ
d3060,3,-,PUNCT
d3060,4,Efficiency,NOUN
d3060,5,Heat,NOUN
d3060,6,Pump,PROPN
d3060,7,-,PUNCT
d3060,8,Ground,PROPN
d3060,9,-,PUNCT
d3060,10,source,NOUN
d3060,11,heat,NOUN
d3060,12,pump,NOUN
d3061,1,Install,VERB
d3061,2,Radiant,ADJ
d3061,3,Heating,PROPN
d3061,4,System,NOUN
d3062,1,Select,PROPN
d3062,2,More,ADV
d3062,3,Efficient,ADJ
d3062,4,Cooling,NOUN
d3062,5,System,NOUN
d3062,6,-,PUNCT
d3062,7,Use,VERB
d3062,8,evaporative,ADJ
d3062,9,cooling,NOUN
d3063,1,Select,PROPN
d3063,2,More,ADV
d3063,3,Efficient,ADJ
d3063,4,Cooling,NOUN
d3063,5,System,NOUN
d3063,6,-,PUNCT
d3063,7,Use,VERB
d3063,8,cooling,NOUN
d3063,9,tower,NOUN
d3063,10,instead,ADV
d3063,11,of,ADP
d3063,12,air,NOUN
d3063,13,-,PUNCT
d3063,14,cooled,VERB
d3063,15,system,NOUN
d3064,1,Select,PROPN
d3064,2,More,ADV
d3064,3,Efficient,ADJ
d3064,4,Cooling,NOUN
d3064,5,System,NOUN
d3064,6,-,PUNCT
d3064,7,Use,VERB
d3064,8,heat,NOUN
d3064,9,recovery,NOUN
d3064,10,chiller,PROPN
d3065,1,Select,PROPN
d3065,2,More,ADV
d3065,3,Efficient,ADJ
d3065,4,Cooling,NOUN
d3065,5,System,NOUN
d3065,6,-,PUNCT
d3065,7,Direct,ADJ
d3065,8,cooling,NOUN
d3065,9,:,PUNCT
d3065,10,well,ADV
d3065,11,",",PUNCT
d3065,12,pond,NOUN
d3065,13,",",PUNCT
d3065,14,lake,NOUN
d3065,15,",",PUNCT
d3065,16,or,CCONJ
d3065,17,river,NOUN
d3066,1,Improve,VERB
d3066,2,Cooling,NOUN
d3066,3,Efficiency,NOUN
d3066,4,-,PUNCT
d3066,5,Optimize,VERB
d3066,6,chiller,PROPN
d3066,7,efficiency,NOUN
d3066,8,with,ADP
d3066,9,temperature,NOUN
d3066,10,controls,NOUN
d3067,1,Improve,VERB
d3067,2,Cooling,NOUN
d3067,3,Efficiency,NOUN
d3067,4,-,PUNCT
d3067,5,Use,VERB
d3067,6,multiple,ADJ
d3067,7,chillers,NOUN
d3067,8,and,CCONJ
d3067,9,optimization,NOUN
d3067,10,controls,NOUN
d3068,1,Improve,VERB
d3068,2,Cooling,NOUN
d3068,3,Efficiency,NOUN
d3068,4,-,PUNCT
d3068,5,Increase,NOUN
d3068,6,chilled,VERB
d3068,7,water,NOUN
d3068,8,design,NOUN
d3068,9,temperature,NOUN
d3069,1,Improve,VERB
d3069,2,Cooling,NOUN
d3069,3,Efficiency,NOUN
d3069,4,-,PUNCT
d3069,5,Optimize,VERB
d3069,6,cooling,NOUN
d3069,7,tower,NOUN
d3069,8,flow,NOUN
d3069,9,controls,NOUN
d3070,1,Increase,NOUN
d3070,2,Condensing,VERB
d3070,3,Efficiency,NOUN
d3070,4,-,PUNCT
d3070,5,Lower,ADJ
d3070,6,condenser,NOUN
d3070,7,water,NOUN
d3070,8,design,NOUN
d3070,9,temperature,NOUN
d3071,1,Increase,NOUN
d3071,2,Condensing,VERB
d3071,3,Efficiency,NOUN
d3071,4,-,PUNCT
d3071,5,Reset,NOUN
d3071,6,controls,NOUN
d3071,7,on,ADP
d3071,8,water,NOUN
d3071,9,temperature,NOUN
d3072,1,Increase,NOUN
d3072,2,Condensing,VERB
d3072,3,Efficiency,NOUN
d3072,4,-,PUNCT
d3072,5,Tube,NOUN
d3072,6,-,PUNCT
d3072,7,brush,VERB
d3072,8,cleaning,VERB
d3072,9,system,NOUN
d3073,1,Increase,NOUN
d3073,2,Condensing,VERB
d3073,3,Efficiency,NOUN
d3073,4,-,PUNCT
d3073,5,Chemical,PROPN
d3073,6,washing,VERB
d3073,7,system,NOUN
d3074,1,Improve,VERB
d3074,2,Part,NOUN
d3074,3,-,PUNCT
d3074,4,Load,NOUN
d3074,5,Performance,NOUN
d3074,6,-,PUNCT
d3074,7,Select,PROPN
d3074,8,chillers,NOUN
d3074,9,based,VERB
d3074,10,on,ADP
d3074,11,Integrated,VERB
d3074,12,Part,NOUN
d3074,13,Load,NOUN
d3074,14,Value,NOUN
d3074,15,(IPLV),NOUN
d3075,1,Demand,NOUN
d3075,2,Limiting,VERB
d3075,3,EMCS/DDC,PROPN
d3076,1,Optimize,VERB
d3076,2,Start/Stop,NOUN
d3077,1,Duty,NOUN
d3077,2,Cycling,VERB
d3077,3,Control,PROPN
d3077,4,System,NOUN
d3077,5,(Reduce,VERB
d3077,6,unoccupied,VERB
d3077,7,ventilation),NOUN
d3078,1,Supply,NOUN
d3078,2,Temperature,NOUN
d3078,3,Setup/Setback,NOUN
d3078,4,Control,PROPN
d3078,5,System,NOUN
d3078,6,-,PUNCT
d3078,7,Install,VERB
d3078,8,programmable,ADJ
d3078,9,thermostats,NOUN
d3079,1,Supply,NOUN
d3079,2,Temperature,NOUN
d3079,3,Setup/Setback,NOUN
d3079,4,Control,PROPN
d3079,5,System,NOUN
d3079,6,-,PUNCT
d3079,7,Install,VERB
d3079,8,controls,NOUN
d3079,9,and,CCONJ
d3079,10,hardware,NOUN
d3079,11,to,PART
d3079,12,optimize,VERB
d3079,13,hot,ADJ
d3079,14,-,PUNCT
d3079,15,and,CCONJ
d3079,16,-,PUNCT
d3079,17,cold,ADJ
d3079,18,deck,NOUN
d3079,19,reset,NOUN
d3080,1,Install,VERB
d3080,2,Economizer,NOUN
d3080,3,Control,PROPN
d3080,4,System,NOUN
d3081,1,Boiler,NOUN
d3081,2,Control,PROPN
d3081,3,Strategies,NOUN
d3081,4,-,PUNCT
d3081,5,Draft,NOUN
d3081,6,control,NOUN
d3081,7,modifications,NOUN
d3082,1,Boiler,NOUN
d3082,2,Control,PROPN
d3082,3,Strategies,NOUN
d3082,4,-,PUNCT
d3082,5,Barometric,ADJ
d3082,6,or,CCONJ
d3082,7,flue,NOUN
d3082,8,shutoff,NOUN
d3082,9,dampers,NOUN
d3083,1,Boiler,NOUN
d3083,2,Control,PROPN
d3083,3,Strategies,NOUN
d3083,4,-,PUNCT
d3083,5,Outside,ADV
d3083,6,air,NOUN
d3083,7,temperature,NOUN
d3083,8,reset,NOUN
d3083,9,or,CCONJ
d3083,10,heating,NOUN
d3083,11,lockout,NOUN
d3084,1,Boiler,NOUN
d3084,2,Control,PROPN
d3084,3,Strategies,NOUN
d3084,4,-,PUNCT
d3084,5,Boiler,NOUN
d3084,6,optimization,NOUN
d3084,7,controls,NOUN
d3085,1,Boiler,NOUN
d3085,2,Control,PROPN
d3085,3,Strategies,NOUN
d3085,4,-,PUNCT
d3085,5,Hi/low,NOUN
d3085,6,",",PUNCT
d3085,7,modulating,VERB
d3085,8,",",PUNCT
d3085,9,or,CCONJ
d3085,10,reduced,VERB
d3085,11,excess,NOUN
d3085,12,air,NOUN
d3085,13,burner,NOUN
d3086,1,Boiler,NOUN
d3086,2,Control,PROPN
d3086,3,Strategies,NOUN
d3086,4,-,PUNCT
d3086,5,Install,VERB
d3086,6,flu,NOUN
d3086,7,gas,NOUN
d3086,8,analyzer,NOUN
d3086,9,-,PUNCT
d3086,10,trim,PROPN
d3086,11,control,NOUN
d3087,1,Water,PROPN
d3087,2,Storage,NOUN
d3087,3,Tanks,NOUN
d3088,1,Ice,NOUN
d3088,2,Storage,NOUN
d3088,3,Systems,PROPN
d3089,1,Rock,NOUN
d3089,2,Bins,NOUN
d3090,1,Use,VERB
d3090,2,Low,ADJ
d3090,3,Water,PROPN
d3090,4,Use,VERB
d3090,5,Devices,NOUN
d3091,1,Use,VERB
d3091,2,Local,ADJ
d3091,3,Booster,NOUN
d3091,4,or,CCONJ
d3091,5,Point,PROPN
d3091,6,-,PUNCT
d3091,7,of,ADP
d3091,8,-,PUNCT
d3091,9,Use,VERB
d3091,10,Heaters,NOUN
d3092,1,Preheat,VERB
d3092,2,Feedwater,NOUN
d3092,3,with,ADP
d3092,4,Reclaimed,VERB
d3092,5,Waste,VERB
d3092,6,Heat,NOUN
d3093,1,Timeclock,NOUN
d3093,2,Controls,NOUN
d3093,3,to,PART
d3093,4,Reduce,VERB
d3093,5,Unoccupied,VERB
d3093,6,Loads,NOUN
d3094,1,Increase,NOUN
d3094,2,Insulation,NOUN
d3094,3,on,ADP
d3094,4,Hot,PROPN
d3094,5,Water,PROPN
d3094,6,Pipes,NOUN
d3095,1,Increase,NOUN
d3095,2,Insulation,NOUN
d3095,3,on,ADP
d3095,4,Water,PROPN
d3095,5,Storage,NOUN
d3095,6,Tanks,NOUN
d3096,1,Use,VERB
d3096,2,Heat,NOUN
d3096,3,-,PUNCT
d3096,4,Pump,PROPN
d3096,5,Water,PROPN
d3096,6,Heaters,NOUN
d3097,1,Solar,ADJ
d3097,2,-,PUNCT
d3097,3,Assisted,VERB
d3097,4,Water,PROPN
d3097,5,Heater,NOUN
d3098,1,Correct,ADJ
d3098,2,Power,NOUN
d3098,3,Factors,NOUN
d3099,1,Install,VERB
d3099,2,Energy,PROPN
d3099,3,-,PUNCT
d3099,4,Efficient,ADJ
d3099,5,Transformers,NOUN
d3100,1,High,ADJ
d3100,2,-,PUNCT
d3100,3,Efficiency,NOUN
d3100,4,Motors,PROPN
d3101,1,Multispeed,VERB
d3101,2,Motors,PROPN
d3102,1,Variable,ADJ
d3102,2,-,PUNCT
d3102,3,Speed,NOUN
d3102,4,Motors,PROPN
d3103,1,Optimize,VERB
d3103,2,Motor,PROPN
d3103,3,Sizing,VERB
d3104,1,Demand,NOUN
d3104,2,Limit,VERB
d3104,3,Controls,NOUN
d3105,1,Optimize,VERB
d3105,2,Defrost,ADJ
d3105,3,Cycle,PROPN
d3105,4,Control,PROPN
d3106,1,Optimize,VERB
d3106,2,Condensing,VERB
d3106,3,Unit,NOUN
d3106,4,Capacity,NOUN
d3106,5,Control,PROPN
d3107,1,Install,VERB
d3107,2,Floating,VERB
d3107,3,-,PUNCT
d3107,4,Head,NOUN
d3107,5,Pressure,NOUN
d3107,6,Control,PROPN
d3108,1,Install,VERB
d3108,2,Refrigerated,VERB
d3108,3,Space,PROPN
d3108,4,Doors,PROPN
d3108,5,or,CCONJ
d3108,6,Curtains,NOUN
d3109,1,Increase,NOUN
d3109,2,Insulation,NOUN
d3109,3,of,ADP
d3109,4,Refrigerated,VERB
d3109,5,Area,PROPN
d3110,1,Multiple,ADJ
d3110,2,Compressors,NOUN
d3110,3,and,CCONJ
d3110,4,Controls,NOUN
d3111,1,Increase,NOUN
d3111,2,Condensing,VERB
d3111,3,Unit,NOUN
d3111,4,Efficiency,NOUN
d3112,1,Select,PROPN
d3112,2,High,ADJ
d3112,3,-,PUNCT
d3112,4,Efficiency,NOUN
d3112,5,Compressor,NOUN
d3112,6,-,PUNCT
d3112,7,Reciprocating,VERB
d3112,8,compressor,NOUN
d3113,1,Select,PROPN
d3113,2,High,ADJ
d3113,3,-,PUNCT
d3113,4,Efficiency,NOUN
d3113,5,Compressor,NOUN
d3113,6,-,PUNCT
d3113,7,Screw,NOUN
d3113,8,compressor,NOUN
d3114,1,Select,PROPN
d3114,2,High,ADJ
d3114,3,-,PUNCT
d3114,4,Efficiency,NOUN
d3114,5,Compressor,NOUN
d3114,6,-,PUNCT
d3114,7,Rotary,NOUN
d3114,8,compressor,NOUN
d3115,1,Select,PROPN
d3115,2,High,ADJ
d3115,3,-,PUNCT
d3115,4,Efficiency,NOUN
d3115,5,Compressor,NOUN
d3115,6,-,PUNCT
d3115,7,Parallel,ADJ
d3115,8,unequal,ADJ
d3115,9,reciprocating,VERB
d3115,10,compressor,NOUN
d3116,1,Install,VERB
d3116,2,Double,ADJ
d3116,3,-,PUNCT
d3116,4,Bundle,NOUN
d3116,5,Chillers,NOUN
d3117,1,Reclaim,PROPN
d3117,2,Heat,NOUN
d3117,3,from,ADP
d3117,4,Combustion,NOUN
d3117,5,System,NOUN
d3117,6,Flue,NOUN
d3118,1,Reclaim,PROPN
d3118,2,Heat,NOUN
d3118,3,from,ADP
d3118,4,Steam,NOUN
d3118,5,Condensate,VERB
d3119,1,Reclaim,PROPN
d3119,2,Heat,NOUN
d3119,3,from,ADP
d3119,4,Waste,VERB
d3119,5,Water,PROPN
d3120,1,Laundry,PROPN
d3120,2,Process,NOUN
d3120,3,Heat,NOUN
d3120,4,Recovery,NOUN
d3121,1,Reclaim,PROPN
d3121,2,Heat,NOUN
d3121,3,from,ADP
d3121,4,Exhaust,NOUN
d3121,5,Air,PROPN
d3122,1,Pool,PROPN
d3122,2,Dehumidification,NOUN
d3122,3,Heat,NOUN
d3122,4,Recovery,NOUN
d3122,5,System,NOUN
d3123,1,Elevator/Escalator,NOUN
d3123,2,Optimization,NOUN
d3124,1,Install,VERB
d3124,2,Pool,PROPN
d3124,3,Cover,NOUN
d3125,1,Minimize,VERB
d3125,2,the,DET
d3125,3,duration,NOUN
d3125,4,of,ADP
d3125,5,boiler,NOUN
d3125,6,plant,NOUN
d3125,7,operation,NOUN
d3125,8,.,PUNCT
d3125,9,-,PUNCT
d3125,10,For,ADP
d3125,11,applications,NOUN
d3125,12,with,ADP
d3125,13,regular,ADJ
d3125,14,schedules,NOUN
d3125,15,",",PUNCT
d3125,16,install,VERB
d3125,17,clock,NOUN
d3125,18,controls,NOUN
d3125,19,to,PART
d3125,20,start,VERB
d3125,21,and,CCONJ
d3125,22,stop,VERB
d3125,23,boilers,NOUN
d3125,24,.,PUNCT
d3126,1,Minimize,VERB
d3126,2,the,DET
d3126,3,duration,NOUN
d3126,4,of,ADP
d3126,5,boiler,NOUN
d3126,6,plant,NOUN
d3126,7,operation,NOUN
d3126,8,.,PUNCT
d3126,9,-,PUNCT
d3126,10,In,ADP
d3126,11,applications,NOUN
d3126,12,that,SCONJ
d3126,13,require,VERB
d3126,14,a,DET
d3126,15,warm,ADJ
d3126,16,-,PUNCT
d3126,17,up,ADP
d3126,18,period,NOUN
d3126,19,",",PUNCT
d3126,20,control,NOUN
d3126,21,boiler,NOUN
d3126,22,operation,NOUN
d3126,23,using,VERB
d3126,24,an,DET
d3126,25,optimum,NOUN
d3126,26,-,PUNCT
d3126,27,start,VERB
d3126,28,controller,PROPN
d3126,29,.,PUNCT
d3127,1,Minimize,VERB
d3127,2,the,DET
d3127,3,duration,NOUN
d3127,4,of,ADP
d3127,5,boiler,NOUN
d3127,6,plant,NOUN
d3127,7,operation,NOUN
d3127,8,.,PUNCT
d3127,9,-,PUNCT
d3127,10,If,SCONJ
d3127,11,the,DET
d3127,12,boiler,NOUN
d3127,13,plant,NOUN
d3127,14,is,AUX
d3127,15,used,VERB
d3127,16,only,ADV
d3127,17,for,ADP
d3127,18,comfort,NOUN
d3127,19,heating,NOUN
d3127,20,",",PUNCT
d3127,21,limit,VERB
d3127,22,the,DET
d3127,23,operation,NOUN
d3127,24,of,ADP
d3127,25,the,DET
d3127,26,boiler,NOUN
d3127,27,plant,NOUN
d3127,28,based,VERB
d3127,29,on,ADP
d3127,30,the,DET
d3127,31,outside,ADV
d3127,32,air,NOUN
d3127,33,temperature,NOUN
d3127,34,.,PUNCT
d3128,1,Minimize,VERB
d3128,2,the,DET
d3128,3,duration,NOUN
d3128,4,of,ADP
d3128,5,boiler,NOUN
d3128,6,plant,NOUN
d3128,7,operation,NOUN
d3128,8,.,PUNCT
d3128,9,-,PUNCT
d3128,10,In,ADP
d3128,11,applications,NOUN
d3128,12,where,ADV
d3128,13,automatic,ADJ
d3128,14,starting,VERB
d3128,15,and,CCONJ
d3128,16,stopping,VERB
d3128,17,of,ADP
d3128,18,boilers,NOUN
d3128,19,is,AUX
d3128,20,not,PART
d3128,21,desirable,ADJ
d3128,22,",",PUNCT
d3128,23,use,VERB
d3128,24,automatic,ADJ
d3128,25,controls,NOUN
d3128,26,to,PART
d3128,27,signal,NOUN
d3128,28,the,DET
d3128,29,starting,VERB
d3128,30,and,CCONJ
d3128,31,shutdown,NOUN
d3128,32,sequence,NOUN
d3128,33,to,PART
d3128,34,operators,NOUN
d3128,35,.,PUNCT
d3129,1,With,ADP
d3129,2,multi,X
d3129,3,-,PUNCT
d3129,4,fuel,NOUN
d3129,5,boilers,NOUN
d3129,6,",",PUNCT
d3129,7,select,VERB
d3129,8,the,DET
d3129,9,most,ADV
d3129,10,economical,ADJ
d3129,11,fuel,NOUN
d3129,12,on,ADP
d3129,13,a,DET
d3129,14,moment,NOUN
d3129,15,-,PUNCT
d3129,16,to,PART
d3129,17,-,PUNCT
d3129,18,moment,NOUN
d3129,19,basis,NOUN
d3129,20,.,PUNCT
d3129,21,-,PUNCT
d3129,22,Install,VERB
d3129,23,automatic,ADJ
d3129,24,fuel,NOUN
d3129,25,changeover,ADV
d3129,26,.,PUNCT
d3130,1,Operate,VERB
d3130,2,boiler,NOUN
d3130,3,auxiliary,ADJ
d3130,4,equipment,NOUN
d3130,5,consistent,ADJ
d3130,6,with,ADP
d3130,7,boiler,NOUN
d3130,8,operation,NOUN
d3130,9,and,CCONJ
d3130,10,load,NOUN
d3130,11,.,PUNCT
d3130,12,-,PUNCT
d3130,13,Interlock,NOUN
d3130,14,auxiliary,ADJ
d3130,15,equipment,NOUN
d3130,16,with,ADP
d3130,17,the,DET
d3130,18,boilers,NOUN
d3130,19,it,PRON
d3130,20,serves,VERB
d3130,21,.,PUNCT
d3131,1,Operate,VERB
d3131,2,boiler,NOUN
d3131,3,auxiliary,ADJ
d3131,4,equipment,NOUN
d3131,5,consistent,ADJ
d3131,6,with,ADP
d3131,7,boiler,NOUN
d3131,8,operation,NOUN
d3131,9,and,CCONJ
d3131,10,load,NOUN
d3131,11,.,PUNCT
d3131,12,-,PUNCT
d3131,13,Install,VERB
d3131,14,power,NOUN
d3131,15,switching,VERB
d3131,16,that,SCONJ
d3131,17,prevents,NOUN
d3131,18,unnecessary,ADJ
d3131,19,operation,NOUN
d3131,20,of,ADP
d3131,21,spare,NOUN
d3131,22,pumps,VERB
d3131,23,.,PUNCT
d3132,1,Distribute,VERB
d3132,2,the,DET
d3132,3,heating,NOUN
d3132,4,load,NOUN
d3132,5,among,ADP
d3132,6,boilers,NOUN
d3132,7,in,ADP
d3132,8,the,DET
d3132,9,manner,NOUN
d3132,10,that,SCONJ
d3132,11,minimizes,VERB
d3132,12,total,ADJ
d3132,13,plant,NOUN
d3132,14,operating,NOUN
d3132,15,cost,NOUN
d3132,16,.,PUNCT
d3132,17,-,PUNCT
d3132,18,Install,VERB
d3132,19,an,DET
d3132,20,automatic,ADJ
d3132,21,boiler,NOUN
d3132,22,scheduling,VERB
d3132,23,controller,PROPN
d3133,1,In,ADP
d3133,2,steam,NOUN
d3133,3,systems,NOUN
d3133,4,",",PUNCT
d3133,5,keep,VERB
d3133,6,steam,NOUN
d3133,7,pressure,NOUN
d3133,8,at,ADP
d3133,9,the,DET
d3133,10,minimum,NOUN
d3133,11,that,SCONJ
d3133,12,satisfies,VERB
d3133,13,equipment,NOUN
d3133,14,and,CCONJ
d3133,15,distribution,NOUN
d3133,16,requirements,NOUN
d3133,17,.,PUNCT
d3134,1,Test,PROPN
d3134,2,boiler,NOUN
d3134,3,efficiency,NOUN
d3134,4,on,ADP
d3134,5,a,DET
d3134,6,continuing,VERB
d3134,7,basis,NOUN
d3134,8,.,PUNCT
d3135,1,Install,VERB
d3135,2,efficiency,NOUN
d3135,3,instrumentation,NOUN
d3135,4,appropriate,ADJ
d3135,5,for,ADP
d3135,6,the,DET
d3135,7,boiler,NOUN
d3135,8,plant,NOUN
d3135,9,.,PUNCT
d3136,1,Calibrate,VERB
d3136,2,boiler,NOUN
d3136,3,plant,NOUN
d3136,4,instruments,NOUN
d3136,5,at,ADP
d3136,6,appropriate,ADJ
d3136,7,intervals,NOUN
d3136,8,.,PUNCT
d3137,1,Keep,VERB
d3137,2,operators,NOUN
d3137,3,proficient,ADJ
d3137,4,in,ADP
d3137,5,using,VERB
d3137,6,instrumentation,NOUN
d3137,7,to,PART
d3137,8,maximize,VERB
d3137,9,boiler,NOUN
d3137,10,plant,NOUN
d3137,11,efficiency,NOUN
d3137,12,.,PUNCT
d3138,1,Optimize,VERB
d3138,2,the,DET
d3138,3,air,NOUN
d3138,4,-,PUNCT
d3138,5,fuel,NOUN
d3138,6,ratio,PROPN
d3138,7,.,PUNCT
d3139,1,Install,VERB
d3139,2,automatic,ADJ
d3139,3,air,NOUN
d3139,4,-,PUNCT
d3139,5,fuel,NOUN
d3139,6,mixture,NOUN
d3139,7,controls,NOUN
d3139,8,.,PUNCT
d3140,1,Adjust,VERB
d3140,2,and,CCONJ
d3140,3,repair,NOUN
d3140,4,air,NOUN
d3140,5,-,PUNCT
d3140,6,fuel,NOUN
d3140,7,ratio,PROPN
d3140,8,controls,NOUN
d3140,9,.,PUNCT
d3141,1,Clean,ADJ
d3141,2,",",PUNCT
d3141,3,adjust,VERB
d3141,4,",",PUNCT
d3141,5,and,CCONJ
d3141,6,repair,NOUN
d3141,7,burner,NOUN
d3141,8,assemblies,NOUN
d3141,9,at,ADP
d3141,10,appropriate,ADJ
d3141,11,intervals,NOUN
d3141,12,.,PUNCT
d3142,1,Eliminate,VERB
d3142,2,air,NOUN
d3142,3,leaks,VERB
d3142,4,in,ADP
d3142,5,air,NOUN
d3142,6,casings,NOUN
d3142,7,",",PUNCT
d3142,8,blower,NOUN
d3142,9,housings,NOUN
d3142,10,",",PUNCT
d3142,11,and,CCONJ
d3142,12,connecting,VERB
d3142,13,ducts,NOUN
d3142,14,.,PUNCT
d3143,1,In,ADP
d3143,2,boilers,NOUN
d3143,3,that,SCONJ
d3143,4,are,AUX
d3143,5,fired,VERB
d3143,6,at,ADP
d3143,7,inefficiently,ADV
d3143,8,high,ADJ
d3143,9,output,NOUN
d3143,10,",",PUNCT
d3143,11,reduce,VERB
d3143,12,the,DET
d3143,13,maximum,ADJ
d3143,14,firing,VERB
d3143,15,rate,NOUN
d3143,16,.,PUNCT
d3144,1,Install,VERB
d3144,2,burner,NOUN
d3144,3,systems,NOUN
d3144,4,that,SCONJ
d3144,5,provide,VERB
d3144,6,the,DET
d3144,7,best,ADJ
d3144,8,efficiency,NOUN
d3144,9,and,CCONJ
d3144,10,other,ADJ
d3144,11,features,NOUN
d3144,12,.,PUNCT
d3145,1,Replace,VERB
d3145,2,the,DET
d3145,3,motors,NOUN
d3145,4,in,ADP
d3145,5,burners,NOUN
d3145,6,and,CCONJ
d3145,7,fans,NOUN
d3145,8,with,ADP
d3145,9,models,NOUN
d3145,10,having,VERB
d3145,11,the,DET
d3145,12,highest,ADJ
d3145,13,economical,ADJ
d3145,14,efficiency,NOUN
d3145,15,.,PUNCT
d3146,1,Replace,VERB
d3146,2,continuous,ADJ
d3146,3,pilot,NOUN
d3146,4,flames,PROPN
d3146,5,with,ADP
d3146,6,electrical,ADJ
d3146,7,ignition,NOUN
d3146,8,.,PUNCT
d3147,1,Install,VERB
d3147,2,variable,ADJ
d3147,3,-,PUNCT
d3147,4,output,NOUN
d3147,5,fan,NOUN
d3147,6,drives,NOUN
d3147,7,on,ADP
d3147,8,large,ADJ
d3147,9,forced,VERB
d3147,10,-,PUNCT
d3147,11,draft,NOUN
d3147,12,and,CCONJ
d3147,13,induced,VERB
d3147,14,-,PUNCT
d3147,15,draft,NOUN
d3147,16,fans,NOUN
d3147,17,.,PUNCT
d3148,1,Adjust,VERB
d3148,2,draft,NOUN
d3148,3,for,ADP
d3148,4,maximum,ADJ
d3148,5,efficiency,NOUN
d3148,6,.,PUNCT
d3149,1,Correct,ADJ
d3149,2,defects,NOUN
d3149,3,in,ADP
d3149,4,flue,NOUN
d3149,5,systems,NOUN
d3149,6,and,CCONJ
d3149,7,boiler,NOUN
d3149,8,room,NOUN
d3149,9,ventilation,NOUN
d3149,10,that,SCONJ
d3149,11,cause,VERB
d3149,12,draft,NOUN
d3149,13,problems,NOUN
d3149,14,.,PUNCT
d3150,1,Minimize,VERB
d3150,2,standby,PROPN
d3150,3,losses,NOUN
d3150,4,.,PUNCT
d3150,5,-,PUNCT
d3150,6,Control,PROPN
d3150,7,all,DET
d3150,8,fans,NOUN
d3150,9,in,ADP
d3150,10,the,DET
d3150,11,combustion,NOUN
d3150,12,air,NOUN
d3150,13,path,NOUN
d3150,14,to,PART
d3150,15,stop,VERB
d3150,16,",",PUNCT
d3150,17,and,CCONJ
d3150,18,all,DET
d3150,19,dampers,NOUN
d3150,20,to,PART
d3150,21,close,ADJ
d3150,22,",",PUNCT
d3150,23,when,ADV
d3150,24,the,DET
d3150,25,burner,NOUN
d3150,26,is,AUX
d3150,27,not,PART
d3150,28,firing,VERB
d3150,29,.,PUNCT
d3151,1,Minimize,VERB
d3151,2,standby,PROPN
d3151,3,losses,NOUN
d3151,4,.,PUNCT
d3151,5,-,PUNCT
d3151,6,Install,VERB
d3151,7,an,DET
d3151,8,automatic,ADJ
d3151,9,flue,NOUN
d3151,10,damper,NOUN
d3151,11,.,PUNCT
d3152,1,Minimize,VERB
d3152,2,standby,PROPN
d3152,3,losses,NOUN
d3152,4,.,PUNCT
d3152,5,-,PUNCT
d3152,6,Install,VERB
d3152,7,a,DET
d3152,8,burner,NOUN
d3152,9,assembly,NOUN
d3152,10,or,CCONJ
d3152,11,boiler,NOUN
d3152,12,that,SCONJ
d3152,13,minimizes,VERB
d3152,14,standby,PROPN
d3152,15,losses,NOUN
d3152,16,.,PUNCT
d3153,1,Minimize,VERB
d3153,2,standby,PROPN
d3153,3,losses,NOUN
d3153,4,.,PUNCT
d3153,5,-,PUNCT
d3153,6,With,ADP
d3153,7,cycling,VERB
d3153,8,burners,NOUN
d3153,9,",",PUNCT
d3153,10,adjust,VERB
d3153,11,the,DET
d3153,12,controls,NOUN
d3153,13,to,PART
d3153,14,minimize,VERB
d3153,15,the,DET
d3153,16,frequency,NOUN
d3153,17,of,ADP
d3153,18,firing,VERB
d3153,19,cycles,NOUN
d3153,20,.,PUNCT
d3154,1,Clean,ADJ
d3154,2,firesides,ADP
d3154,3,at,ADP
d3154,4,appropriate,ADJ
d3154,5,intervals,NOUN
d3154,6,.,PUNCT
d3155,1,Install,VERB
d3155,2,soot,NOUN
d3155,3,blowers,NOUN
d3155,4,in,ADP
d3155,5,boilers,NOUN
d3155,6,that,SCONJ
d3155,7,burn,VERB
d3155,8,sooting,VERB
d3155,9,fuels,NOUN
d3155,10,.,PUNCT
d3156,1,Optimize,VERB
d3156,2,soot,NOUN
d3156,3,blower,NOUN
d3156,4,operation,NOUN
d3156,5,.,PUNCT
d3157,1,Clean,ADJ
d3157,2,watersides,ADP
d3157,3,at,ADP
d3157,4,appropriate,ADJ
d3157,5,intervals,NOUN
d3157,6,.,PUNCT
d3158,1,Avoid,VERB
d3158,2,leaving,VERB
d3158,3,waterside,ADV
d3158,4,deposits,NOUN
d3158,5,when,ADV
d3158,6,deactivating,VERB
d3158,7,boilers,NOUN
d3158,8,.,PUNCT
d3159,1,Install,VERB
d3159,2,a,DET
d3159,3,flue,NOUN
d3159,4,gas,NOUN
d3159,5,heat,NOUN
d3159,6,exchanger,NOUN
